Job ID,Cluster,User/Group,State,Nodes,Cores per node,CPU Utilized,CPU Efficiency,Job Wall-clock time,Memory Utilized,Memory Efficiency,Cores,Array Job ID,WARNING
70601,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:11,51.45,00:01:09,176.92 MB,1.08,,70601_5,
70602,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:11,51.45,00:01:09,187.94 MB,1.15,,70601_1,
70603,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:12,52.17,00:01:09,182.90 MB,1.12,,70601_2,
70604,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:11,51.45,00:01:09,177.47 MB,1.08,,70601_3,
70605,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:11,51.45,00:01:09,171.88 MB,1.05,,70601_4,
70606,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:26,50.00,00:00:26,175.06 MB,1.07,,70606_5,
70607,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:27,51.92,00:00:26,187.52 MB,1.14,,70606_1,
70608,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:27,51.92,00:00:26,114.77 MB,0.70,,70606_2,
70609,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:27,51.92,00:00:26,170.35 MB,1.04,,70606_3,
70610,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:27,51.92,00:00:26,169.19 MB,1.03,,70606_4,
70611,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:26,17.33,00:01:15,860.55 MB,5.25,,70611_5,
70612,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:26,17.11,00:01:16,893.40 MB,5.45,,70611_1,
70613,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:22,14.47,00:01:16,956.90 MB,5.84,,70611_2,
70614,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:22,14.67,00:01:15,942.79 MB,5.75,,70611_3,
70615,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:25,16.67,00:01:15,830.79 MB,5.07,,70611_4,
70616,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:17,16.35,00:00:52,174.52 MB,1.07,,70616_5,
70617,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:15,14.15,00:00:53,188.89 MB,1.15,,70616_1,
70618,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:16,15.38,00:00:52,184.39 MB,1.13,,70616_2,
70619,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:16,15.38,00:00:52,175.61 MB,1.07,,70616_3,
70620,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:18,17.31,00:00:52,169.50 MB,1.03,,70616_4,
70621,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:06,50.00,00:00:06,136.00 KB,0.00,,,
70622,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:11,51.45,00:01:09,177.52 MB,1.08,,70622_5,
70623,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:11,51.45,00:01:09,173.28 MB,1.06,,70622_1,
70624,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:09,50.00,00:01:09,172.98 MB,1.06,,70622_2,
70625,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:10,50.72,00:01:09,172.65 MB,1.05,,70622_3,
70626,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:01:11,51.45,00:01:09,171.92 MB,1.05,,70622_4,
70627,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:24,50.00,00:00:24,12.61 MB,0.08,,70627_5,
70628,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:23,47.92,00:00:24,95.28 MB,0.58,,70627_1,
70629,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:24,50.00,00:00:24,182.72 MB,1.12,,70627_2,
70630,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:23,47.92,00:00:24,168.09 MB,1.03,,70627_3,
70631,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:24,50.00,00:00:24,165.55 MB,1.01,,70627_4,
70632,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:19,19.79,00:00:48,175.53 MB,1.07,,70632_5,
70633,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:21,21.88,00:00:48,186.02 MB,1.14,,70632_1,
70634,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:19,19.79,00:00:48,171.35 MB,1.05,,70632_2,
70635,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:19,19.79,00:00:48,228.51 MB,1.39,,70632_3,
70636,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:21,21.88,00:00:48,170.68 MB,1.04,,70632_4,
70637,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:05,17.86,00:00:14,186.75 MB,1.14,,,
70638,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:06,50.00,00:00:06,136.00 KB,0.00,,,
70639,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,316.00 KB,0.00,,,
70640,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,476.00 KB,0.00,,,
70641,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,412.00 KB,0.00,,,
70642,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:15,0.11,01:50:43,217.14 MB,2.65,,,
70643,ihealth-cluster,jebisbal/jebisbal,COMPLETED (exit code 0),1,2,00:00:00,0.00,00:00:26,0.00 MB (estimated maximum),0.00,,,
70644,ihealth-cluster,jebisbal/jebisbal,FAILED (exit code 137),1,2,00:10:08,9.09,00:55:44,3.23,16.17,,,
70645,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:10,38.46,00:00:13,1.18 MB,0.01,,,
70646,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:09,45.00,00:00:10,1.11 MB,0.01,,,
70647,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,00:00:28,5.19,00:00:27,2.21 MB,0.00,,,
70648,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:09,50.00,00:00:09,1.11 MB,0.01,,,
70649,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:00:16,5.33,00:00:15,4.04 MB,0.00,,,
70650,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,18:52:17,11.25,08:23:27,45.55,45.55,,,
70651,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.09 MB,0.01,,,
70652,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.11 MB,0.01,,,
70653,ihealth-cluster,cgrivera/cgrivera,FAILED (exit code 1),1,2,00:00:05,27.78,00:00:09,76.05 MB,0.19,,,
70654,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:02:08,87.67,00:01:13,2.30,5.76,,,
70655,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,50.00,00:00:02,112.00 KB,0.00,,,
70656,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,50.00,00:00:02,108.00 KB,0.00,,,
70657,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,50.00,00:00:02,108.00 KB,0.00,,,
70658,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,50.00,00:00:02,108.00 KB,0.00,,,
70659,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,100.00,00:00:01,108.00 KB,0.00,,,
70660,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,100.00,00:00:01,108.00 KB,0.00,,,
70661,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,50.00,00:00:06,1.12 MB,0.01,,,
70662,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,06:30:23,99.42,03:16:20,8.11,13.52,,,
70663,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:06,42.86,00:00:07,2.67 MB,0.02,,,
70664,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.42 MB,0.01,,,
70665,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,38.89,00:00:09,35.68 MB,0.22,,,
70666,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.12 MB,0.01,,,
70667,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.27 MB,0.01,,,
70668,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.26 MB,0.01,,,
70669,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.27 MB,0.01,,,
70670,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:06,50.00,00:00:06,972.00 KB,0.01,,,
70671,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.24 MB,0.01,,,
70672,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.27 MB,0.01,,,
70673,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,58.33,00:00:06,1.27 MB,0.01,,,
70674,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.27 MB,0.01,,,
70675,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.27 MB,0.01,,,
70676,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.27 MB,0.01,,,
70677,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.27 MB,0.01,,,
70678,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.27 MB,0.01,,,
70679,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,58.33,00:00:06,1.27 MB,0.01,,,
70680,ihealth-cluster,rmarcar/rmarcar,COMPLETED (exit code 0),1,4,00:00:48,5.71,00:03:30,4.57,28.58,,,
70681,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.25 MB,0.01,,,
70682,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.27 MB,0.01,,,
70683,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.25 MB,0.01,,,
70684,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:06,50.00,00:00:06,856.00 KB,0.01,,,
70685,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,58.33,00:00:06,1.72 MB,0.01,,,
70686,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.08 MB,0.01,,,
70687,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.09 MB,0.01,,,
70688,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.09 MB,0.01,,,
70689,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,50.00,00:00:06,1.11 MB,0.01,,,
70690,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:06,42.86,00:00:07,1.10 MB,0.01,,,
70691,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:27,54.00,00:00:25,209.28 MB,10.22,,70691_6,
70692,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:32,53.33,00:00:30,275.36 MB,13.45,,70691_0,
70693,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:27,54.00,00:00:25,204.90 MB,10.00,,70691_1,
70694,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:28,56.00,00:00:25,205.24 MB,10.02,,70691_2,
70695,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:32,53.33,00:00:30,275.72 MB,13.46,,70691_3,
70696,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:22,55.00,00:00:20,137.21 MB,6.70,,70691_4,
70697,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:27,54.00,00:00:25,208.86 MB,10.20,,70691_5,
70698,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:11,50.00,00:00:11,448.00 KB,0.02,,70698_6,
70699,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,568.00 KB,0.03,,70698_0,
70700,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,556.00 KB,0.03,,70698_1,
70701,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,50.00,00:00:12,540.00 KB,0.03,,70698_2,
70702,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,50.00,00:00:12,556.00 KB,0.03,,70698_3,
70703,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,452.00 KB,0.02,,70698_4,
70704,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:11,50.00,00:00:11,436.00 KB,0.02,,70698_5,
70705,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,452.00 KB,0.02,,70705_6,
70706,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,568.00 KB,0.03,,70705_0,
70707,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,544.00 KB,0.03,,70705_1,
70708,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,536.00 KB,0.03,,70705_2,
70709,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,556.00 KB,0.03,,70705_3,
70710,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,456.00 KB,0.02,,70705_4,
70711,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,444.00 KB,0.02,,70705_5,
70712,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:03,37.50,00:00:04,25.72 MB,1.26,,,
70713,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:03,50.00,00:00:03,256.00 KB,0.01,,,
70714,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,904.00 KB,0.01,,,
70715,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,928.00 KB,0.01,,,
70716,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,2,00:00:07,50.00,00:00:07,1.12 MB,0.01,,,
70717,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,33.33,00:00:03,256.00 KB,0.01,,,
70718,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,33.33,00:00:03,116.00 KB,0.01,,,
70719,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,33.33,00:00:03,116.00 KB,0.01,,,
70720,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,33.33,00:00:03,112.00 KB,0.01,,,
70721,ihealth-cluster,jebisbal/jebisbal,FAILED (exit code 137),1,2,00:23:12,19.55,00:59:20,4.29,21.45,,,
70722,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:03,50.00,00:00:03,248.00 KB,0.01,,,
70723,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,33.33,00:00:03,156.00 KB,0.01,,,
70724,ihealth-cluster,nagarrido/nagarrido,COMPLETED (exit code 0),1,20,6-19:12:23,42.09,19:23:11,65.03,81.29,,,
70725,ihealth-cluster,nagarrido/nagarrido,COMPLETED (exit code 0),1,20,7-01:48:20,39.79,21:20:19,65.71,82.14,,,
70726,ihealth-cluster,nagarrido/nagarrido,COMPLETED (exit code 0),1,20,6-20:28:05,42.74,19:14:30,65.04,81.30,,,
70727,ihealth-cluster,nagarrido/nagarrido,COMPLETED (exit code 0),1,20,6-20:16:19,42.11,19:30:14,65.90,82.38,,,
70728,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:03,50.00,00:00:03,13.92 MB,0.68,,,
70729,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:02,33.33,00:00:03,8.29 MB,0.40,,,
70730,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:03,50.00,00:00:03,812.00 KB,0.04,,,
70731,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:03,50.00,00:00:03,532.00 KB,0.03,,,
70732,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,42.86,00:00:14,25.89 MB,1.26,,70732_6,
70733,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,624.00 KB,0.03,,70732_0,
70734,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,620.00 KB,0.03,,70732_1,
70735,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,612.00 KB,0.03,,70732_2,
70736,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,624.00 KB,0.03,,70732_3,
70737,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,54.55,00:00:11,500.00 KB,0.02,,70732_4,
70738,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:16,44.44,00:00:18,7.45 MB,0.36,,70732_5,
70739,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:37:32,71.77,00:26:09,718.72 MB,35.09,,70739_6,
70740,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:39:32,75.59,00:26:09,607.21 MB,29.65,,70739_0,
70741,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:39:35,75.69,00:26:09,608.38 MB,29.71,,70739_1,
70742,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:39:30,75.53,00:26:09,608.32 MB,29.70,,70739_2,
70743,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:37:56,72.53,00:26:09,625.90 MB,30.56,,70739_3,
70744,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:37:59,72.63,00:26:09,619.94 MB,30.27,,70739_4,
70745,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:37:26,71.57,00:26:09,621.63 MB,30.35,,70739_5,
70746,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:09:37,70.19,00:06:51,433.47 MB,21.17,,70746_6,
70747,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:19:39,70.94,00:13:51,566.25 MB,27.65,,70746_0,
70748,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:19:15,71.38,00:13:29,566.58 MB,27.66,,70746_1,
70749,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:19:26,71.36,00:13:37,570.23 MB,27.84,,70746_2,
70750,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:19:12,71.20,00:13:29,565.79 MB,27.63,,70746_3,
70751,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:09:51,70.53,00:06:59,493.02 MB,24.07,,70746_4,
70752,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:09:45,71.17,00:06:51,418.02 MB,20.41,,70746_5,
70753,ihealth-cluster,jebisbal/jebisbal,FAILED (exit code 1),1,2,00:00:03,3.49,00:00:43,192.56 MB,0.94,,,
70754,ihealth-cluster,jebisbal/jebisbal,TIMEOUT (exit code 0),1,2,00:09:05,7.57,01:00:00,3.47,17.37,,,
70755,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,4,00:00:13,15.48,00:00:21,254.70 MB,0.31,,,
70756,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:03,15.00,00:00:05,86.64 MB,0.53,,,
70757,ihealth-cluster,dcampanini/dcampanini,CANCELLED (exit code 0),1,2,00:00:11,0.06,02:44:59,139.61 MB,1.36,,,
70758,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:20,33.33,00:00:15,467.19 MB,2.85,,,
70759,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:16,44.44,00:00:09,1.84 MB,0.01,,,
70760,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:14,38.89,00:00:09,24.31 MB,0.15,,,
70761,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:14,43.75,00:00:08,296.00 KB,0.00,,,
70762,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:31,25.00,00:00:31,5.70,35.61,,,
70763,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:37:56,25.10,00:37:47,10.61,66.34,,,
70764,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:37,48.68,00:00:38,488.29 MB,23.84,,70764_6,
70765,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:44,55.00,00:00:40,453.57 MB,22.15,,70764_0,
70766,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:45,57.69,00:00:39,446.78 MB,21.82,,70764_1,
70767,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:46,57.50,00:00:40,404.36 MB,19.74,,70764_2,
70768,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:43,58.11,00:00:37,500.98 MB,24.46,,70764_3,
70769,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:41,52.56,00:00:39,515.77 MB,25.18,,70764_4,
70770,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:37,48.68,00:00:38,487.93 MB,23.82,,70764_5,
70771,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:00:04,0.21,00:16:02,145.50 MB,1.78,,,
70772,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,46.43,00:00:14,472.00 KB,0.02,,70772_6,
70773,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,54.17,00:00:12,592.00 KB,0.03,,70772_0,
70774,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,59.09,00:00:11,584.00 KB,0.03,,70772_1,
70775,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:12,60.00,00:00:10,568.00 KB,0.03,,70772_2,
70776,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:17,53.12,00:00:16,576.00 KB,0.03,,70772_3,
70777,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,46.43,00:00:14,476.00 KB,0.02,,70772_4,
70778,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:13,46.43,00:00:14,476.00 KB,0.02,,70772_5,
70779,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:32,71.19,00:08:06,469.67 MB,22.93,,70779_9,
70780,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:38,71.66,00:08:07,472.38 MB,23.07,,70779_0,
70781,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:38,71.81,00:08:06,466.96 MB,22.80,,70779_1,
70782,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:42,72.22,00:08:06,474.18 MB,23.15,,70779_2,
70783,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:33,71.30,00:08:06,510.15 MB,24.91,,70779_3,
70784,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:34,71.40,00:08:06,489.01 MB,23.88,,70779_4,
70785,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:34,71.40,00:08:06,518.66 MB,25.33,,70779_5,
70786,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:34,71.40,00:08:06,516.80 MB,25.23,,70779_6,
70787,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:35,71.50,00:08:06,516.89 MB,25.24,,70779_7,
70788,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,2,00:11:34,71.40,00:08:06,468.55 MB,22.88,,70779_8,
70789,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:09,56.25,00:00:08,172.00 KB,0.01,,70789_9,
70790,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:08,50.00,00:00:08,156.00 KB,0.01,,70789_0,
70791,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:08,50.00,00:00:08,168.00 KB,0.01,,70789_1,
70792,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,2,00:00:07,50.00,00:00:07,388.00 KB,0.02,,70789_2,
